date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:21:32	22871/22871	---M--	200	added ('OK')	image/png	etag:%225957-607ee41c6f70c%22	https://sfrbm.org/site/assets/files/3305/screenshot_2023-10-17_at_12_08_12_pm.250x0-is.png	C:/Users/stpv9/Documents/DC/work/SFRRI/SfRBM%20-%20SFRRI%202023%20Conference%20WEBSITE%20part/SfRBM%20-%20SFRRI%202023%20Conference/sfrbm.org/site/assets/files/3305/screenshot_2023-10-17_at_12_08_12_pm.250x0-is.png	(from https://sfrbm.org/meetings/sfrbm-sfrri-2023/sponsors-1-4/)
22:21:32	14138/14138	---M--	200	added ('OK')	image/jpeg	etag:%22373a-5da2ed3ee2c4f%22	https://sfrbm.org/site/assets/files/3065/elsevier_web.jpg	C:/Users/stpv9/Documents/DC/work/SFRRI/SfRBM%20-%20SFRRI%202023%20Conference%20WEBSITE%20part/SfRBM%20-%20SFRRI%202023%20Conference/sfrbm.org/site/assets/files/3065/elsevier_web.jpg	(from https://sfrbm.org/meetings/sfrbm-sfrri-2023/sponsors-1-4/)
22:21:33	15100/15100	---M--	200	added ('OK')	image/jpeg	etag:%223afc-5e80595270c73%22	https://sfrbm.org/site/assets/files/3065/vmi_logo.289x0-is.jpg	C:/Users/stpv9/Documents/DC/work/SFRRI/SfRBM%20-%20SFRRI%202023%20Conference%20WEBSITE%20part/SfRBM%20-%20SFRRI%202023%20Conference/sfrbm.org/site/assets/files/3065/vmi_logo.289x0-is.jpg	(from https://sfrbm.org/meetings/sfrbm-sfrri-2023/sponsors-1-4/)
22:21:33	18146/18146	---M--	200	added ('OK')	image/jpeg	etag:%2246e2-607ee24ee823b%22	https://sfrbm.org/site/assets/files/3305/fiu.386x0-is.jpg	C:/Users/stpv9/Documents/DC/work/SFRRI/SfRBM%20-%20SFRRI%202023%20Conference%20WEBSITE%20part/SfRBM%20-%20SFRRI%202023%20Conference/sfrbm.org/site/assets/files/3305/fiu.386x0-is.jpg	(from https://sfrbm.org/meetings/sfrbm-sfrri-2023/sponsors-1-4/)
22:21:33	15924/15924	---M--	200	added ('OK')	image/png	etag:%223e34-5e80595f6cd23%22	https://sfrbm.org/site/assets/files/2477/univ_iowa_-_frrbp.271x0-is-pid3065.png	C:/Users/stpv9/Documents/DC/work/SFRRI/SfRBM%20-%20SFRRI%202023%20Conference%20WEBSITE%20part/SfRBM%20-%20SFRRI%202023%20Conference/sfrbm.org/site/assets/files/2477/univ_iowa_-_frrbp.271x0-is-pid3065.png	(from https://sfrbm.org/meetings/sfrbm-sfrri-2023/sponsors-1-4/)
22:21:33	9270/9270	---M--	200	added ('OK')	image/png	etag:%222436-607ee4a27d800%22	https://sfrbm.org/site/assets/files/3305/screenshot_2023-10-17_at_12_10_45_pm.png	C:/Users/stpv9/Documents/DC/work/SFRRI/SfRBM%20-%20SFRRI%202023%20Conference%20WEBSITE%20part/SfRBM%20-%20SFRRI%202023%20Conference/sfrbm.org/site/assets/files/3305/screenshot_2023-10-17_at_12_10_45_pm.png	(from https://sfrbm.org/meetings/sfrbm-sfrri-2023/sponsors-1-4/)
22:21:34	11677/11677	---M--	200	added ('OK')	image/jpeg	etag:%222d9d-5e8059351974f%22	https://sfrbm.org/site/assets/files/3065/mcc-nci_lockup_rgb_full-color.269x0-is.jpg	C:/Users/stpv9/Documents/DC/work/SFRRI/SfRBM%20-%20SFRRI%202023%20Conference%20WEBSITE%20part/SfRBM%20-%20SFRRI%202023%20Conference/sfrbm.org/site/assets/files/3065/mcc-nci_lockup_rgb_full-color.269x0-is.jpg	(from https://sfrbm.org/meetings/sfrbm-sfrri-2023/sponsors-1-4/)
22:21:34	14583/14583	---M--	200	added ('OK')	image/png	etag:%2238f7-607ee1dfc6651%22	https://sfrbm.org/site/assets/files/2477/xoder.263x0-is-pid3305.png	C:/Users/stpv9/Documents/DC/work/SFRRI/SfRBM%20-%20SFRRI%202023%20Conference%20WEBSITE%20part/SfRBM%20-%20SFRRI%202023%20Conference/sfrbm.org/site/assets/files/2477/xoder.263x0-is-pid3305.png	(from https://sfrbm.org/meetings/sfrbm-sfrri-2023/sponsors-1-4/)
22:21:35	128065/128065	---M--	200	added ('OK')	image/png	etag:%221f441-5fbe8ea36da45%22	https://sfrbm.org/site/assets/files/3267/sfrbm-sfrri_2023_banner.1368x0-is.png	C:/Users/stpv9/Documents/DC/work/SFRRI/SfRBM%20-%20SFRRI%202023%20Conference%20WEBSITE%20part/SfRBM%20-%20SFRRI%202023%20Conference/sfrbm.org/site/assets/files/3267/sfrbm-sfrri_2023_banner.1368x0-is.png	(from https://sfrbm.org/meetings/sfrbm-sfrri-2023/invited-speaker-reimbursement/)
22:21:35	56662/56662	---M--	200	added ('OK')	image/png	etag:%22dd56-5fbe8993a5194%22	https://sfrbm.org/site/assets/files/3267/screen_shot_2022-12-19_at_10_59_36_pm.png	C:/Users/stpv9/Documents/DC/work/SFRRI/SfRBM%20-%20SFRRI%202023%20Conference%20WEBSITE%20part/SfRBM%20-%20SFRRI%202023%20Conference/sfrbm.org/site/assets/files/3267/screen_shot_2022-12-19_at_10_59_36_pm.png	(from https://sfrbm.org/meetings/sfrbm-sfrri-2023/invited-speaker-reimbursement/)
22:21:35	0/0	---MC-	302	error ('Found')	text/html	date:Thu,%2023%20Nov%202023%2022:21:35%20GMT	https://sfrbm.org/meetings/sfrbm-sfrri-2023/register/	C:/Users/stpv9/Documents/DC/work/SFRRI/SfRBM%20-%20SFRRI%202023%20Conference%20WEBSITE%20part/SfRBM%20-%20SFRRI%202023%20Conference/sfrbm.org/meetings/sfrbm-sfrri-2023/register/index.html	(from https://sfrbm.org/meetings/sfrbm-sfrri-2023/register/start)
